sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"Clock","50","<<HKDevice: 0x283d8d270>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-05-03 07:00:18 +0200,2018-05-02 23:33:12 +0200,2018-05-03 07:00:18 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8ddb0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3.1>","SleepAnalysis",,2018-05-07 07:00:21 +0200,2018-05-06 23:30:00 +0200,2018-05-07 07:00:21 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8f9d0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3.1>","SleepAnalysis",,2018-05-08 07:00:13 +0200,2018-05-07 23:30:00 +0200,2018-05-08 06:58:32 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8fcf0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3.1>","SleepAnalysis",,2018-05-08 07:00:13 +0200,2018-05-08 06:59:20 +0200,2018-05-08 07:00:13 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8fbb0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3.1>","SleepAnalysis",,2018-05-09 07:00:32 +0200,2018-05-09 06:29:36 +0200,2018-05-09 07:00:27 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8c910>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3.1>","SleepAnalysis",,2018-05-10 07:00:21 +0200,2018-05-09 23:30:00 +0200,2018-05-10 07:00:21 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8d3b0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3.1>","SleepAnalysis",,2018-05-11 07:00:19 +0200,2018-05-10 23:30:00 +0200,2018-05-11 07:00:19 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8f930>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3.1>","SleepAnalysis",,2018-05-16 07:00:30 +0200,2018-05-15 23:30:00 +0200,2018-05-16 07:00:28 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8fc00>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3.1>","SleepAnalysis",,2018-05-17 07:00:29 +0200,2018-05-17 00:32:12 +0200,2018-05-17 06:40:28 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8cf00>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3.1>","SleepAnalysis",,2018-05-17 07:00:29 +0200,2018-05-17 06:59:08 +0200,2018-05-17 07:00:23 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8fa20>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3.1>","SleepAnalysis",,2018-05-18 07:00:25 +0200,2018-05-18 00:32:16 +0200,2018-05-18 07:00:20 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8ef80>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3.1>","SleepAnalysis",,2018-05-21 07:00:29 +0200,2018-05-21 00:54:44 +0200,2018-05-21 07:00:23 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8f980>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3.1>","SleepAnalysis",,2018-05-22 07:00:22 +0200,2018-05-21 23:47:00 +0200,2018-05-22 07:00:21 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8dd10>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3.1>","SleepAnalysis",,2018-05-23 07:00:15 +0200,2018-05-22 23:34:48 +0200,2018-05-23 07:00:14 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8f8e0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3.1>","SleepAnalysis",,2018-05-25 07:00:31 +0200,2018-05-25 00:28:44 +0200,2018-05-25 06:09:00 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8dfe0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3.1>","SleepAnalysis",,2018-05-25 07:00:31 +0200,2018-05-25 06:36:12 +0200,2018-05-25 07:00:31 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8fd90>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3.1>","SleepAnalysis",,2018-05-30 07:00:25 +0200,2018-05-29 23:38:08 +0200,2018-05-30 07:00:24 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8fde0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3.1>","SleepAnalysis",,2018-05-31 07:00:18 +0200,2018-05-31 00:22:32 +0200,2018-05-31 07:00:18 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8ff20>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3.1>","SleepAnalysis",,2018-06-01 07:00:12 +0200,2018-05-31 23:38:48 +0200,2018-06-01 06:17:52 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8f890>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3.1>","SleepAnalysis",,2018-06-01 07:00:12 +0200,2018-06-01 06:41:36 +0200,2018-06-01 06:50:52 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8f840>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3.1>","SleepAnalysis",,2018-06-01 07:00:12 +0200,2018-06-01 06:51:12 +0200,2018-06-01 06:54:44 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8f7f0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3.1>","SleepAnalysis",,2018-06-01 07:00:12 +0200,2018-06-01 06:57:16 +0200,2018-06-01 07:00:12 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8f7a0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3.1>","SleepAnalysis",,2018-06-03 08:00:09 +0200,2018-06-03 00:20:40 +0200,2018-06-03 08:00:09 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8ead0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3.1>","SleepAnalysis",,2018-06-04 08:00:25 +0200,2018-06-04 00:20:20 +0200,2018-06-04 06:22:12 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8f570>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3.1>","SleepAnalysis",,2018-06-04 08:00:25 +0200,2018-06-04 06:22:40 +0200,2018-06-04 08:00:25 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8f3e0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.4>","SleepAnalysis",,2018-06-07 08:00:37 +0200,2018-06-07 00:20:00 +0200,2018-06-07 07:00:52 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8f070>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.4>","SleepAnalysis",,2018-06-07 08:00:37 +0200,2018-06-07 07:00:56 +0200,2018-06-07 07:01:28 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8f4d0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.4>","SleepAnalysis",,2018-06-07 08:00:37 +0200,2018-06-07 07:28:36 +0200,2018-06-07 07:35:56 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8ee40>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.4>","SleepAnalysis",,2018-06-07 08:00:37 +0200,2018-06-07 07:36:12 +0200,2018-06-07 08:00:37 +0200,HKCategoryValueSleepAnalysisInBed
